mix.id,perc.hit,hits,miss,tax.cat,tax.id,taxonomy
A-tridentata-A3_S14_L001_R2_001,13.34,118126,0,-,3313,Pinidae
A-tridentata-A3_S14_L001_R2_001,13.34,118126,0,O,1446380,Pinales
A-tridentata-A3_S14_L001_R2_001,13.34,118126,7298,F,3318,Pinaceae
A-tridentata-A3_S14_L001_R2_001,10.23,90518,7522,G,3337,Pinus
A-tridentata-A3_S14_L001_R2_001,5.9,52197,0,-,139272,Strobus
A-tridentata-A3_S14_L001_R2_001,5.9,52197,52197,S,3343,Pinus lambertiana
A-tridentata-A3_S14_L001_R2_001,3.48,30799,0,-,139271,Pinus
A-tridentata-A3_S14_L001_R2_001,3.48,30799,30799,S,3352,Pinus taeda
A-tridentata-A3_S14_L001_R2_001,2.29,20310,0,G,3328,Picea
A-tridentata-A3_S14_L001_R2_001,2.29,20310,20310,S,3330,Picea glauca
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,1,root
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,131567,cellular organisms
B-papyrifera-F2_S12_L001_R1_00,100,15,0,D,2759,Eukaryota
B-papyrifera-F2_S12_L001_R1_00,100,15,0,K,33090,Viridiplantae
B-papyrifera-F2_S12_L001_R1_00,100,15,0,P,35493,Streptophyta
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,131221,Streptophytina
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,3193,Embryophyta
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,58023,Tracheophyta
B-papyrifera-F2_S12_L001_R1_00,100,15,0,-,78536,Euphyllophyta
B-papyrifera-F2_S12_L001_R1_00,100,15,4,-,58024,Spermatophyta
B-papyrifera-F2_S12_L001_R1_00,60,9,0,-,3398,Magnoliophyta
B-papyrifera-F2_S12_L001_R1_00,60,9,0,-,1437183,Mesangiospermae
B-papyrifera-F2_S12_L001_R1_00,33.33,5,0,-,71240,eudicotyledons
B-papyrifera-F2_S12_L001_R1_00,33.33,5,0,-,91827,Gunneridae
B-papyrifera-F2_S12_L001_R1_00,33.33,5,3,-,1437201,Pentapetalae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,1,-,71275,rosids
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,91835,fabids
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,O,3744,Rosales
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,F,3745,Rosaceae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,171638,Rosoideae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,721789,Potentilleae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,1184124,Fragariinae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,G,3746,Fragaria
B-papyrifera-F2_S12_L001_R1_00,6.67,1,1,S,60188,Fragaria nubicola
B-papyrifera-F2_S12_L001_R1_00,26.67,4,0,C,4447,Liliopsida
B-papyrifera-F2_S12_L001_R1_00,26.67,4,0,-,1437197,Petrosaviidae
B-papyrifera-F2_S12_L001_R1_00,26.67,4,0,-,4734,commelinids
B-papyrifera-F2_S12_L001_R1_00,26.67,4,0,O,38820,Poales
B-papyrifera-F2_S12_L001_R1_00,26.67,4,0,F,4479,Poaceae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,147370,PACMAD clade
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,147369,Panicoideae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,1648033,Andropogonodae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,147429,Andropogoneae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,1648029,Tripsacinae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,G,4575,Zea
B-papyrifera-F2_S12_L001_R1_00,13.33,2,2,S,4577,Zea mays
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,359160,BOP clade
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,147368,Pooideae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,1648037,Poodae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,147387,Poeae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,1652081,Poeae Chloroplast Group 2 (Poeae type)
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,640628,Poinae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,G,4544,Poa
B-papyrifera-F2_S12_L001_R1_00,6.67,1,1,S,4545,Poa pratensis
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,1648038,Triticodae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,147389,Triticeae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,1648017,Hordeinae
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,G,4512,Hordeum
B-papyrifera-F2_S12_L001_R1_00,6.67,1,1,S,112521,Hordeum pubiflorum
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,1437180,Acrogymnospermae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,-,3313,Pinidae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,O,1446380,Pinales
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,F,3318,Pinaceae
B-papyrifera-F2_S12_L001_R1_00,13.33,2,0,G,3337,Pinus
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,139271,Pinus
B-papyrifera-F2_S12_L001_R1_00,6.67,1,1,S,3352,Pinus taeda
B-papyrifera-F2_S12_L001_R1_00,6.67,1,0,-,139272,Strobus
B-papyrifera-F2_S12_L001_R1_00,6.67,1,1,S,3343,Pinus lambertiana
 B-papyrifera-F2_S12_L001_R2_001,100,15,0,-,1,root
 B-papyrifera-F2_S12_L001_R2_001,100,15,0,-,131567,cellular organisms
 B-papyrifera-F2_S12_L001_R2_001,100,15,0,D,2759,Eukaryota
 B-papyrifera-F2_S12_L001_R2_001,100,15,0,K,33090,Viridiplantae
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,0,P,35493,Streptophyta
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,0,-,131221,Streptophytina
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,0,-,3193,Embryophyta
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,0,-,58023,Tracheophyta
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,0,-,78536,Euphyllophyta
 B-papyrifera-F2_S12_L001_R2_001,93.33,14,2,-,58024,Spermatophyta
 B-papyrifera-F2_S12_L001_R2_001,66.67,10,0,-,3398,Magnoliophyta
 B-papyrifera-F2_S12_L001_R2_001,66.67,10,1,-,1437183,Mesangiospermae
 B-papyrifera-F2_S12_L001_R2_001,33.33,5,0,C,4447,Liliopsida
 B-papyrifera-F2_S12_L001_R2_001,33.33,5,0,-,1437197,Petrosaviidae
 B-papyrifera-F2_S12_L001_R2_001,33.33,5,0,-,4734,commelinids
 B-papyrifera-F2_S12_L001_R2_001,33.33,5,0,O,38820,Poales
 B-papyrifera-F2_S12_L001_R2_001,33.33,5,0,F,4479,Poaceae
 B-papyrifera-F2_S12_L001_R2_001,26.67,4,1,-,359160,BOP clade
 B-papyrifera-F2_S12_L001_R2_001,20,3,0,-,147368,Pooideae
 B-papyrifera-F2_S12_L001_R2_001,20,3,0,-,1648038,Triticodae
 B-papyrifera-F2_S12_L001_R2_001,20,3,1,-,147389,Triticeae
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,-,1648017,Hordeinae
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,G,4512,Hordeum
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,S,4513,Hordeum vulgare
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,-,112509,Hordeum vulgare subsp. vulgare
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,112521,Hordeum pubiflorum
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,147370,PACMAD clade
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,147369,Panicoideae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,1648033,Andropogonodae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,147429,Andropogoneae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,1648029,Tripsacinae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,4575,Zea
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,4577,Zea mays
 B-papyrifera-F2_S12_L001_R2_001,26.67,4,0,-,71240,eudicotyledons
 B-papyrifera-F2_S12_L001_R2_001,26.67,4,0,-,91827,Gunneridae
 B-papyrifera-F2_S12_L001_R2_001,26.67,4,1,-,1437201,Pentapetalae
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,-,71275,rosids
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,91835,fabids
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,O,72025,Fabales
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,F,3803,Fabaceae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,3814,Papilionoideae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,163735,Phaseoleae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,3846,Glycine
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,1462606,Soja
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,3847,Glycine max
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,-,91836,malvids
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,71274,asterids
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,91888,lamiids
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,O,4069,Solanales
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,F,4070,Solanaceae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,424554,Nicotianoideae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,424562,Nicotianeae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,4085,Nicotiana
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,4091,Nicotiana otophora
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,-,1437180,Acrogymnospermae
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,-,3313,Pinidae
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,O,1446380,Pinales
 B-papyrifera-F2_S12_L001_R2_001,13.33,2,0,F,3318,Pinaceae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,3328,Picea
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,3330,Picea glauca
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,3337,Pinus
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,-,139271,Pinus
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,3352,Pinus taeda
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,P,3041,Chlorophyta
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,C,75966,Trebouxiophyceae
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,O,35460,Chlorellales
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,0,G,145474,Helicosporidium
 B-papyrifera-F2_S12_L001_R2_001,6.67,1,1,S,1291522,Helicosporidium sp. ATCC 50920
B-scoparia-H2_S13_L001_R1_001,99.98,894912,0,-,1,root
B-scoparia-H2_S13_L001_R1_001,99.98,894912,0,-,131567,cellular organisms
B-scoparia-H2_S13_L001_R1_001,99.98,894912,501,D,2759,Eukaryota
B-scoparia-H2_S13_L001_R1_001,99.92,894410,1263,K,33090,Viridiplantae
B-scoparia-H2_S13_L001_R1_001,99.76,893015,25,P,35493,Streptophyta
B-scoparia-H2_S13_L001_R1_001,99.76,892978,0,-,131221,Streptophytina
B-scoparia-H2_S13_L001_R1_001,99.76,892978,70,-,3193,Embryophyta
B-scoparia-H2_S13_L001_R1_001,99.75,892896,64,-,58023,Tracheophyta
B-scoparia-H2_S13_L001_R1_001,99.74,892823,0,-,78536,Euphyllophyta
B-scoparia-H2_S13_L001_R1_001,99.74,892823,70197,-,58024,Spermatophyta
B-scoparia-H2_S13_L001_R1_001,81.47,729242,819,-,3398,Magnoliophyta
B-scoparia-H2_S13_L001_R1_001,81.37,728324,32967,-,1437183,Mesangiospermae
B-scoparia-H2_S13_L001_R1_001,75.54,676172,1648,-,71240,eudicotyledons
B-scoparia-H2_S13_L001_R1_001,75.29,673985,0,-,91827,Gunneridae
B-scoparia-H2_S13_L001_R1_001,75.29,673985,142890,-,1437201,Pentapetalae
B-scoparia-H2_S13_L001_R1_001,26.83,240138,3347,O,3524,Caryophyllales
B-scoparia-H2_S13_L001_R1_001,25.62,229372,7844,F,3563,Amaranthaceae
B-scoparia-H2_S13_L001_R1_001,18.24,163300,0,-,1308824,Camphorosmoideae
B-scoparia-H2_S13_L001_R1_001,18.24,163300,0,-,1308839,Camphorosmeae
B-scoparia-H2_S13_L001_R1_001,18.24,163300,0,G,83153,Bassia
B-scoparia-H2_S13_L001_R1_001,18.24,163300,163300,S,83154,Bassia scoparia
B-scoparia-H2_S13_L001_R1_001,5.06,45308,0,G,3554,Beta
B-scoparia-H2_S13_L001_R1_001,5.06,45308,0,S,161934,Beta vulgaris
B-scoparia-H2_S13_L001_R1_001,5.06,45308,45308,-,3555,Beta vulgaris subsp. vulgaris
B-scoparia-H2_S13_L001_R1_001,1.21,10872,0,-,1307796,Chenopodioideae
B-scoparia-H2_S13_L001_R1_001,1.21,10872,0,-,1307775,Anserineae
B-scoparia-H2_S13_L001_R1_001,1.21,10872,0,G,3561,Spinacia
B-scoparia-H2_S13_L001_R1_001,1.21,10872,10872,S,3562,Spinacia oleracea
B-scoparia-H2_S13_L001_R1_001,23.12,206955,44703,-,71275,rosids
B-scoparia-H2_S13_L001_R1_001,12.91,115561,29956,-,91835,fabids
B-scoparia-H2_S13_L001_R1_001,3.49,31218,0,O,72025,Fabales
B-scoparia-H2_S13_L001_R1_001,3.49,31218,0,F,3803,Fabaceae
B-scoparia-H2_S13_L001_R1_001,3.49,31218,3550,-,3814,Papilionoideae
B-scoparia-H2_S13_L001_R1_001,1.12,10000,478,-,163735,Phaseoleae
B-scoparia-H2_S13_L001_R1_001,2.85,25543,1603,O,3744,Rosales
B-scoparia-H2_S13_L001_R1_001,1.22,10914,292,F,3481,Cannabaceae
B-scoparia-H2_S13_L001_R1_001,1.15,10261,285,F,3745,Rosaceae
B-scoparia-H2_S13_L001_R1_001,1.48,13208,451,O,3646,Malpighiales
B-scoparia-H2_S13_L001_R1_001,1.26,11240,286,O,3502,Fagales
B-scoparia-H2_S13_L001_R1_001,4.99,44670,4854,-,91836,malvids
B-scoparia-H2_S13_L001_R1_001,2.08,18619,438,O,3699,Brassicales
B-scoparia-H2_S13_L001_R1_001,1.82,16248,1589,F,3700,Brassicaceae
B-scoparia-H2_S13_L001_R1_001,1.69,15142,308,O,41938,Malvales
B-scoparia-H2_S13_L001_R1_001,1.29,11583,143,F,3629,Malvaceae
B-scoparia-H2_S13_L001_R1_001,1.12,10053,0,-,214907,Malvoideae
B-scoparia-H2_S13_L001_R1_001,1.12,10053,3799,G,3633,Gossypium
B-scoparia-H2_S13_L001_R1_001,9.38,84002,4760,-,71274,asterids
B-scoparia-H2_S13_L001_R1_001,7.93,70974,3459,-,91888,lamiids
B-scoparia-H2_S13_L001_R1_001,6.67,59742,557,O,4069,Solanales
B-scoparia-H2_S13_L001_R1_001,6.5,58224,4590,F,4070,Solanaceae
B-scoparia-H2_S13_L001_R1_001,3.5,31340,1943,-,424551,Solanoideae
B-scoparia-H2_S13_L001_R1_001,1.88,16796,0,-,424574,Solaneae
B-scoparia-H2_S13_L001_R1_001,1.88,16796,1668,G,4107,Solanum
B-scoparia-H2_S13_L001_R1_001,1.02,9118,3162,-,49274,Lycopersicon
B-scoparia-H2_S13_L001_R1_001,1.41,12601,0,-,424564,Capsiceae
B-scoparia-H2_S13_L001_R1_001,1.41,12601,0,G,4071,Capsicum
B-scoparia-H2_S13_L001_R1_001,1.41,12601,12601,S,4072,Capsicum annuum
B-scoparia-H2_S13_L001_R1_001,2.49,22294,0,-,424554,Nicotianoideae
B-scoparia-H2_S13_L001_R1_001,2.49,22294,0,-,424562,Nicotianeae
B-scoparia-H2_S13_L001_R1_001,2.49,22294,10278,G,4085,Nicotiana
B-scoparia-H2_S13_L001_R1_001,2.14,19185,55,C,4447,Liliopsida
B-scoparia-H2_S13_L001_R1_001,2.12,18993,142,-,1437197,Petrosaviidae
B-scoparia-H2_S13_L001_R1_001,2.05,18325,676,-,4734,commelinids
B-scoparia-H2_S13_L001_R1_001,1.7,15206,0,O,38820,Poales
B-scoparia-H2_S13_L001_R1_001,1.7,15206,753,F,4479,Poaceae
B-scoparia-H2_S13_L001_R1_001,1.37,12270,641,-,359160,BOP clade
B-scoparia-H2_S13_L001_R1_001,1.03,9226,83,-,147368,Pooideae
B-scoparia-H2_S13_L001_R1_001,10.43,93384,0,-,1437180,Acrogymnospermae
B-scoparia-H2_S13_L001_R1_001,10.43,93384,0,-,3313,Pinidae
B-scoparia-H2_S13_L001_R1_001,10.43,93384,0,O,1446380,Pinales
B-scoparia-H2_S13_L001_R1_001,10.43,93384,5821,F,3318,Pinaceae
B-scoparia-H2_S13_L001_R1_001,7.95,71128,5806,G,3337,Pinus
B-scoparia-H2_S13_L001_R1_001,4.35,38969,0,-,139272,Strobus
B-scoparia-H2_S13_L001_R1_001,4.35,38969,38969,S,3343,Pinus lambertiana
B-scoparia-H2_S13_L001_R1_001,2.94,26353,0,-,139271,Pinus
B-scoparia-H2_S13_L001_R1_001,2.94,26353,26353,S,3352,Pinus taeda
B-scoparia-H2_S13_L001_R1_001,1.84,16435,0,G,3328,Picea
B-scoparia-H2_S13_L001_R1_001,1.84,16435,16435,S,3330,Picea glauca
 B-scoparia-H2_S13_L001_R2_001,99.98,894920,0,-,1,root
 B-scoparia-H2_S13_L001_R2_001,99.98,894920,0,-,131567,cellular organisms
 B-scoparia-H2_S13_L001_R2_001,99.98,894920,464,D,2759,Eukaryota
 B-scoparia-H2_S13_L001_R2_001,99.92,894454,1248,K,33090,Viridiplantae
 B-scoparia-H2_S13_L001_R2_001,99.77,893061,31,P,35493,Streptophyta
 B-scoparia-H2_S13_L001_R2_001,99.76,893024,0,-,131221,Streptophytina
 B-scoparia-H2_S13_L001_R2_001,99.76,893024,88,-,3193,Embryophyta
 B-scoparia-H2_S13_L001_R2_001,99.75,892926,55,-,58023,Tracheophyta
 B-scoparia-H2_S13_L001_R2_001,99.75,892860,0,-,78536,Euphyllophyta
 B-scoparia-H2_S13_L001_R2_001,99.75,892860,70563,-,58024,Spermatophyta
 B-scoparia-H2_S13_L001_R2_001,81.39,728575,754,-,3398,Magnoliophyta
 B-scoparia-H2_S13_L001_R2_001,81.3,727729,33149,-,1437183,Mesangiospermae
 B-scoparia-H2_S13_L001_R2_001,75.38,674736,1663,-,71240,eudicotyledons
 B-scoparia-H2_S13_L001_R2_001,75.13,672519,0,-,91827,Gunneridae
 B-scoparia-H2_S13_L001_R2_001,75.13,672519,143436,-,1437201,Pentapetalae
 B-scoparia-H2_S13_L001_R2_001,26.47,236934,3179,O,3524,Caryophyllales
 B-scoparia-H2_S13_L001_R2_001,25.29,226362,7694,F,3563,Amaranthaceae
 B-scoparia-H2_S13_L001_R2_001,17.99,161045,0,-,1308824,Camphorosmoideae
 B-scoparia-H2_S13_L001_R2_001,17.99,161045,0,-,1308839,Camphorosmeae
 B-scoparia-H2_S13_L001_R2_001,17.99,161045,0,G,83153,Bassia
 B-scoparia-H2_S13_L001_R2_001,17.99,161045,161045,S,83154,Bassia scoparia
 B-scoparia-H2_S13_L001_R2_001,5,44797,0,G,3554,Beta
 B-scoparia-H2_S13_L001_R2_001,5,44797,0,S,161934,Beta vulgaris
 B-scoparia-H2_S13_L001_R2_001,5,44797,44797,-,3555,Beta vulgaris subsp. vulgaris
 B-scoparia-H2_S13_L001_R2_001,1.2,10773,0,-,1307796,Chenopodioideae
 B-scoparia-H2_S13_L001_R2_001,1.2,10773,0,-,1307775,Anserineae
 B-scoparia-H2_S13_L001_R2_001,1.2,10773,0,G,3561,Spinacia
 B-scoparia-H2_S13_L001_R2_001,1.2,10773,10773,S,3562,Spinacia oleracea
 B-scoparia-H2_S13_L001_R2_001,23.19,207566,44918,-,71275,rosids
 B-scoparia-H2_S13_L001_R2_001,12.95,115905,29934,-,91835,fabids
 B-scoparia-H2_S13_L001_R2_001,3.47,31082,0,O,72025,Fabales
 B-scoparia-H2_S13_L001_R2_001,3.47,31082,0,F,3803,Fabaceae
 B-scoparia-H2_S13_L001_R2_001,3.47,31082,3540,-,3814,Papilionoideae
 B-scoparia-H2_S13_L001_R2_001,1.12,10023,464,-,163735,Phaseoleae
 B-scoparia-H2_S13_L001_R2_001,2.91,26024,1662,O,3744,Rosales
 B-scoparia-H2_S13_L001_R2_001,1.21,10834,280,F,3481,Cannabaceae
 B-scoparia-H2_S13_L001_R2_001,1.19,10615,294,F,3745,Rosaceae
 B-scoparia-H2_S13_L001_R2_001,1.49,13350,490,O,3646,Malpighiales
 B-scoparia-H2_S13_L001_R2_001,1.24,11085,317,O,3502,Fagales
 B-scoparia-H2_S13_L001_R2_001,5,44736,4912,-,91836,malvids
 B-scoparia-H2_S13_L001_R2_001,2.1,18761,409,O,3699,Brassicales
 B-scoparia-H2_S13_L001_R2_001,1.84,16474,1576,F,3700,Brassicaceae
 B-scoparia-H2_S13_L001_R2_001,1.69,15098,266,O,41938,Malvales
 B-scoparia-H2_S13_L001_R2_001,1.31,11686,139,F,3629,Malvaceae
 B-scoparia-H2_S13_L001_R2_001,1.13,10126,0,-,214907,Malvoideae
 B-scoparia-H2_S13_L001_R2_001,1.13,10126,3853,G,3633,Gossypium
 B-scoparia-H2_S13_L001_R2_001,9.45,84583,4840,-,71274,asterids
 B-scoparia-H2_S13_L001_R2_001,7.97,71330,3583,-,91888,lamiids
 B-scoparia-H2_S13_L001_R2_001,6.69,59928,539,O,4069,Solanales
 B-scoparia-H2_S13_L001_R2_001,6.53,58455,4515,F,4070,Solanaceae
 B-scoparia-H2_S13_L001_R2_001,3.55,31739,1959,-,424551,Solanoideae
 B-scoparia-H2_S13_L001_R2_001,1.91,17079,0,-,424574,Solaneae
 B-scoparia-H2_S13_L001_R2_001,1.91,17079,1738,G,4107,Solanum
 B-scoparia-H2_S13_L001_R2_001,1.03,9256,3278,-,49274,Lycopersicon
 B-scoparia-H2_S13_L001_R2_001,1.42,12701,0,-,424564,Capsiceae
 B-scoparia-H2_S13_L001_R2_001,1.42,12701,0,G,4071,Capsicum
 B-scoparia-H2_S13_L001_R2_001,1.42,12701,12701,S,4072,Capsicum annuum
 B-scoparia-H2_S13_L001_R2_001,2.48,22201,0,-,424554,Nicotianoideae
 B-scoparia-H2_S13_L001_R2_001,2.48,22201,0,-,424562,Nicotianeae
 B-scoparia-H2_S13_L001_R2_001,2.48,22201,10331,G,4085,Nicotiana
 B-scoparia-H2_S13_L001_R2_001,2.22,19844,61,C,4447,Liliopsida
 B-scoparia-H2_S13_L001_R2_001,2.19,19641,162,-,1437197,Petrosaviidae
 B-scoparia-H2_S13_L001_R2_001,2.11,18920,730,-,4734,commelinids
 B-scoparia-H2_S13_L001_R2_001,1.75,15698,0,O,38820,Poales
 B-scoparia-H2_S13_L001_R2_001,1.75,15698,818,F,4479,Poaceae
 B-scoparia-H2_S13_L001_R2_001,1.4,12495,623,-,359160,BOP clade
 B-scoparia-H2_S13_L001_R2_001,1.04,9336,83,-,147368,Pooideae
 B-scoparia-H2_S13_L001_R2_001,1,8990,0,-,1648038,Triticodae
 B-scoparia-H2_S13_L001_R2_001,1,8990,599,-,147389,Triticeae
 B-scoparia-H2_S13_L001_R2_001,10.47,93722,0,-,1437180,Acrogymnospermae
 B-scoparia-H2_S13_L001_R2_001,10.47,93722,0,-,3313,Pinidae
 B-scoparia-H2_S13_L001_R2_001,10.47,93722,0,O,1446380,Pinales
 B-scoparia-H2_S13_L001_R2_001,10.47,93722,5725,F,3318,Pinaceae
 B-scoparia-H2_S13_L001_R2_001,7.98,71415,5881,G,3337,Pinus
 B-scoparia-H2_S13_L001_R2_001,4.4,39350,0,-,139272,Strobus
 B-scoparia-H2_S13_L001_R2_001,4.4,39350,39350,S,3343,Pinus lambertiana
 B-scoparia-H2_S13_L001_R2_001,2.93,26184,0,-,139271,Pinus
 B-scoparia-H2_S13_L001_R2_001,2.93,26184,26184,S,3352,Pinus taeda
 B-scoparia-H2_S13_L001_R2_001,1.85,16582,0,G,3328,Picea
 B-scoparia-H2_S13_L001_R2_001,1.85,16582,16582,S,3330,Picea glauca
 mix-10-B2_S8_L001_R1_001,99.98,677477,0,-,1,root
 mix-10-B2_S8_L001_R1_001,99.98,677477,0,-,131567,cellular organisms
 mix-10-B2_S8_L001_R1_001,99.98,677477,171,D,2759,Eukaryota
 mix-10-B2_S8_L001_R1_001,99.95,677287,2506,K,33090,Viridiplantae
 mix-10-B2_S8_L001_R1_001,99.5,674257,108,P,35493,Streptophyta
 mix-10-B2_S8_L001_R1_001,99.48,674117,0,-,131221,Streptophytina
 mix-10-B2_S8_L001_R1_001,99.48,674117,98,-,3193,Embryophyta
 mix-10-B2_S8_L001_R1_001,99.47,674001,162,-,58023,Tracheophyta
 mix-10-B2_S8_L001_R1_001,99.44,673810,0,-,78536,Euphyllophyta
 mix-10-B2_S8_L001_R1_001,99.44,673810,59435,-,58024,Spermatophyta
 mix-10-B2_S8_L001_R1_001,79.13,536180,365,-,3398,Magnoliophyta
 mix-10-B2_S8_L001_R1_001,79.06,535704,57288,-,1437183,Mesangiospermae
 mix-10-B2_S8_L001_R1_001,36.05,244251,191,C,4447,Liliopsida
 mix-10-B2_S8_L001_R1_001,35.99,243865,348,-,1437197,Petrosaviidae
 mix-10-B2_S8_L001_R1_001,35.87,243062,1851,-,4734,commelinids
 mix-10-B2_S8_L001_R1_001,35.25,238840,0,O,38820,Poales
 mix-10-B2_S8_L001_R1_001,35.25,238840,6990,F,4479,Poaceae
 mix-10-B2_S8_L001_R1_001,33.06,224013,5752,-,359160,BOP clade
 mix-10-B2_S8_L001_R1_001,30.85,209027,7704,-,147368,Pooideae
 mix-10-B2_S8_L001_R1_001,19.43,131661,0,-,1648038,Triticodae
 mix-10-B2_S8_L001_R1_001,19.43,131661,21394,-,147389,Triticeae
 mix-10-B2_S8_L001_R1_001,9.71,65809,0,-,1648017,Hordeinae
 mix-10-B2_S8_L001_R1_001,9.71,65809,7096,G,4512,Hordeum
 mix-10-B2_S8_L001_R1_001,4.92,33349,33349,S,112521,Hordeum pubiflorum
 mix-10-B2_S8_L001_R1_001,3.74,25364,0,S,4513,Hordeum vulgare
 mix-10-B2_S8_L001_R1_001,3.74,25364,25364,-,112509,Hordeum vulgare subsp. vulgare
 mix-10-B2_S8_L001_R1_001,6.56,44458,7599,-,1648030,Triticinae
 mix-10-B2_S8_L001_R1_001,2.92,19777,0,G,4480,Aegilops
 mix-10-B2_S8_L001_R1_001,2.92,19777,19777,S,37682,Aegilops tauschii
 mix-10-B2_S8_L001_R1_001,2.52,17082,169,G,4564,Triticum
 mix-10-B2_S8_L001_R1_001,2.45,16624,16624,S,4572,Triticum urartu
 mix-10-B2_S8_L001_R1_001,9.44,63946,0,-,1648037,Poodae
 mix-10-B2_S8_L001_R1_001,9.44,63946,0,-,147387,Poeae
